ride_id,captain_id,customer_id,ride_date,month,year,time,slot,app_opened,ride_booked,app_label,status,vehicle,km,weather,price,platform,captain,login,logout,hrs,rating
100120,2574,5739,16-04-2025,June,2025,04-02-2026 11:56,Morning,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Bike,6.21,Rainy,115.79,29.11,86.96,01-04-2025 07:20,31-03-2025 13:02,3.4,4.272405272
100121,2240,6401,23-01-2025,January,2025,04-02-2026 16:44,Afternoon,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Bike,7.4,Normal,111,27.75,83.25,01-04-2025 07:20,31-03-2025 13:02,7.88,4.272405272
100122,2563,8259,28-01-2025,January,2025,04-02-2026 22:36,Night,Opened,Booked,Opened & Booked,Confirmed,Bike,4.19,Normal,62.85,15.71,47.14,01-04-2025 07:20,31-03-2025 13:02,3.83,4.5
100123,2095,7905,21-04-2025,January,2025,04-02-2026 07:18,Morning,Not Opened,Not Booked,Not Opened,Rider Not Found,Bike,5.91,Normal,88.65,22.16,66.49,01-04-2025 07:20,31-03-2025 13:02,2.12,4.272405272
100124,2484,7277,26-02-2025,February,2025,04-02-2026 23:18,Morning,Opened,Not Booked,Not Opened,Rider Not Found,Auto,3.67,Normal,80.74,28.99,86.96,01-04-2025 07:20,31-03-2025 13:02,2.2,4.272405272
100125,2406,7010.238166,26-01-2025,January,2025,04-02-2026 21:55,Evening,Opened,Booked,Opened & Booked,Rider Not Found,Bike,3.67,Normal,55.05,13.76,41.29,01-04-2025 07:20,31-03-2025 13:02,9.7,4.272405272
100126,2230,8923,02-06-2025,June,2025,04-02-2026 05:44,Morning,Opened,Booked,Opened & Booked,Cancelled by Captain,Bike,7.84,Normal,115.79,29.4,88.2,01-04-2025 07:20,31-03-2025 13:02,3,4.272405272
100127,2170,5118,23-02-2025,February,2025,04-02-2026 11:03,Morning,Opened,Booked,Opened & Booked,Rider Not Found,Bike,4.18,Rainy,78.38,19.6,86.96,01-04-2025 07:20,31-03-2025 13:02,4.95,4.272405272
100128,2540,8227,29-01-2025,January,2025,04-02-2026 10:56,Morning,Not Opened,Not Booked,Not Opened,Rider Not Found,Bike,7.48,Normal,112.2,28.05,84.15,01-04-2025 07:20,31-03-2025 13:02,6.35,4.272405272
100129,2035,7831,07-04-2025,April,2025,04-02-2026 02:09,Night,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Auto,5.56,Rainy,152.9,38.22,114.68,01-04-2025 07:20,31-03-2025 13:02,8.27,4.272405272
100130,2524,8758,13-06-2025,June,2025,04-02-2026 02:20,Morning,Opened,Booked,Opened & Booked,Confirmed,Bike,10.25,Rainy,192.19,48.05,144.14,01-04-2025 07:20,31-03-2025 13:02,5.12,4.6
100131,2159,7010.238166,14-01-2025,January,2025,04-02-2026 06:54,Morning,Opened,Booked,Opened & Booked,Confirmed,Auto,7.66,Normal,168.52,42.13,126.39,01-04-2025 07:20,31-03-2025 13:02,9.95,3.9
100132,2242,7151,16-04-2025,January,2025,04-02-2026 18:36,Evening,Opened,Booked,Opened & Booked,Confirmed,Bike,6.73,Normal,100.95,25.24,75.71,01-04-2025 07:20,31-03-2025 13:02,5.27,3.8
100133,2085,7010.238166,04-02-2025,February,2025,04-02-2026 10:25,Morning,Opened,Booked,Opened & Booked,Confirmed,Bike,1.71,Normal,25.65,6.41,19.24,01-04-2025 07:20,31-03-2025 13:02,8.08,4.8
100134,2297.121179,7745,30-01-2025,January,2025,04-02-2026 04:43,Night,Opened,Booked,Opened & Booked,Cancelled by Customer,Auto,4.53,Normal,99.66,24.92,74.74,01-04-2025 07:20,31-03-2025 13:02,3.47,4.272405272
100135,2556,6995,02-04-2025,April,2025,04-02-2026 03:42,Night,Not Opened,Booked,Not Opened,Rider Not Found,Bike,5.85,Normal,255.94,63.98,191.96,01-04-2025 07:20,31-03-2025 13:02,2.72,4.272405272
100136,2297.121179,8866,17-01-2025,January,2025,04-02-2026 11:56,Afternoon,Opened,Booked,Opened & Not Booked,Confirmed,Cab,6.16,Normal,269.5,67.38,202.12,01-04-2025 07:20,31-03-2025 13:02,4.78,4.272405272
100137,2027,8573,07-06-2025,June,2025,04-02-2026 07:42,Morning,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Bike,7.99,Normal,119.85,29.96,86.96,01-04-2025 07:20,31-03-2025 13:02,1.52,4.272405272
100138,2555,8764,03-04-2025,April,2025,04-02-2026 21:39,Evening,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Bike,6.62,Normal,124.12,31.03,86.96,01-04-2025 07:20,31-03-2025 13:02,8.52,4.272405272
100139,2339,6705,22-06-2025,June,2025,04-02-2026 19:23,Evening,Opened,Booked,Opened & Booked,Confirmed,Cab,2.9,Normal,115.79,25.38,76.12,01-04-2025 07:20,31-03-2025 13:02,8.43,3.6
100140,2330,6722,20-03-2025,March,2025,04-02-2026 05:56,Morning,Opened,Booked,Opened & Booked,Cancelled by Captain,Bike,7.78,Rainy,145.88,28.99,109.41,01-04-2025 07:20,31-03-2025 13:02,1.18,4.272405272
100141,2505,7222,20-04-2025,January,2025,04-02-2026 11:56,Evening,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Bike,4.62,Normal,101.64,25.41,76.23,01-04-2025 07:20,31-03-2025 13:02,6.7,4.272405272
100142,2297.121179,8805,28-06-2025,June,2025,04-02-2026 21:33,Morning,Opened,Booked,Opened & Booked,Confirmed,Auto,4.06,Rainy,111.65,28.99,83.74,01-04-2025 07:20,31-03-2025 13:02,5.27,4.6
100143,2472,7792,12-04-2025,January,2025,04-02-2026 14:18,Afternoon,Not Opened,Not Booked,Not Opened,Rider Not Found,Cab,2.69,Normal,94.15,23.54,70.61,01-04-2025 07:20,31-03-2025 13:02,5.47,4.272405272
100144,2230,6697,16-04-2025,April,2025,04-02-2026 11:04,Morning,Opened,Booked,Opened & Booked,Cancelled by Captain,Cab,5.925,Normal,2800,700,2100,01-04-2025 07:20,31-03-2025 13:02,1.35,4.272405272
100145,2189,6444,16-02-2025,February,2025,04-02-2026 22:36,Night,Opened,Booked,Opened & Booked,Cancelled by Customer,Bike,4.33,Normal,64.95,28.99,86.96,01-04-2025 07:20,31-03-2025 13:02,6.8,4.272405272
100146,2224,8205,30-06-2025,January,2025,04-02-2026 11:56,Afternoon,Opened,Booked,Opened & Booked,Cancelled by Captain,Bike,9.48,Normal,208.56,52.14,156.42,01-04-2025 07:20,31-03-2025 13:02,5.68,4.272405272
100147,2384,8462,05-03-2025,March,2025,04-02-2026 01:24,Morning,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Bike,5.2,Normal,78,28.99,58.5,01-04-2025 07:20,31-03-2025 13:02,1.47,4.272405272
100148,2376,6759,15-06-2025,June,2025,04-02-2026 10:20,Morning,Not Opened,Not Booked,Not Opened,Rider Not Found,Bike,5.925,Rainy,142.5,35.62,106.88,01-04-2025 07:20,31-03-2025 13:02,5.55,4.272405272
100149,2282,6524,05-03-2025,March,2025,04-02-2026 17:34,Evening,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Bike,0.59,Normal,8.85,2.21,6.64,01-04-2025 07:20,31-03-2025 13:02,5.27,4.272405272
100150,2258,5664,28-03-2025,January,2025,04-02-2026 03:59,Night,Opened,Booked,Opened & Booked,Confirmed,Bike,8.23,Normal,123.45,30.86,92.59,01-04-2025 07:20,31-03-2025 13:02,8.7,4.272405272
100151,2358,5032,07-01-2025,January,2025,04-02-2026 06:02,Morning,Opened,Booked,Opened & Booked,Confirmed,Auto,7.92,Rainy,217.8,54.45,86.96,01-04-2025 07:20,31-03-2025 13:02,8.67,4.2
100152,2455,7010.238166,22-01-2025,January,2025,04-02-2026 11:56,Afternoon,Opened,Booked,Opened & Booked,Confirmed,Cab,1.63,Rainy,71.31,17.83,53.48,01-04-2025 07:20,31-03-2025 13:02,4.17,4.3
100153,2410,7566,22-03-2025,March,2025,04-02-2026 23:32,Night,Opened,Booked,Opened & Booked,Confirmed,Bike,3.38,Normal,74.36,18.59,55.77,01-04-2025 07:20,31-03-2025 13:02,5.27,3.7
100154,2317,7803,18-06-2025,June,2025,04-02-2026 11:07,Morning,Opened,Booked,Opened & Booked,Confirmed,Bike,4.01,Rainy,75.19,18.8,56.39,01-04-2025 07:20,31-03-2025 13:02,5.27,3.6
100155,2224,8896,15-03-2025,March,2025,04-02-2026 22:02,Night,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Auto,5.39,Normal,118.58,29.64,88.94,01-04-2025 07:20,31-03-2025 13:02,9.07,4.272405272
100156,2297.121179,8709,18-05-2025,May,2025,04-02-2026 23:14,Night,Opened,Booked,Opened & Booked,Confirmed,Cab,3.89,Normal,136.15,34.04,102.11,01-04-2025 07:20,31-03-2025 13:02,5.7,3.6
100157,2373,7059,15-05-2025,May,2025,04-02-2026 01:38,Night,Opened,Booked,Opened & Booked,Rider Not Found,Auto,5.27,Normal,115.94,28.98,86.96,01-04-2025 07:20,31-03-2025 13:02,8.92,4.272405272
100158,2471,6551,05-05-2025,May,2025,04-02-2026 00:46,Night,Opened,Booked,Opened & Booked,Cancelled by Customer,Auto,7.96,Normal,175.12,43.78,131.34,01-04-2025 07:20,31-03-2025 13:02,8.72,4.272405272
100159,2232,5719,19-02-2025,February,2025,04-02-2026 13:58,Afternoon,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Cab,4.33,Normal,151.55,37.89,113.66,01-04-2025 07:20,31-03-2025 13:02,5.27,4.272405272
100160,2112,7602,21-02-2025,February,2025,04-02-2026 07:01,Morning,Opened,Booked,Opened & Booked,Confirmed,Bike,6.89,Normal,103.35,25.84,77.51,01-04-2025 07:20,31-03-2025 13:02,9.03,4.272405272
100161,2496,7420,10-06-2025,June,2025,04-02-2026 01:01,Night,Opened,Booked,Opened & Booked,Cancelled by Customer,Cab,6.53,Normal,228.55,57.14,171.41,01-04-2025 07:20,31-03-2025 13:02,5.98,4.272405272
100162,2441,7010.238166,01-01-2025,January,2025,04-02-2026 18:52,Evening,Opened,Booked,Opened & Booked,Confirmed,Cab,2.87,Rainy,125.56,31.39,94.17,01-04-2025 07:20,31-03-2025 13:02,5.93,3.9
100163,2297.121179,5972,30-06-2025,June,2025,04-02-2026 19:02,Evening,Opened,Booked,Opened & Booked,Cancelled by Customer,Cab,3.58,Normal,125.3,31.32,93.98,01-04-2025 07:20,31-03-2025 13:02,0.65,4.272405272
100164,2267,8718,11-06-2025,June,2025,04-02-2026 16:49,Afternoon,Opened,Booked,Opened & Booked,Confirmed,Bike,8.96,Rainy,168,28.99,126,01-04-2025 07:20,31-03-2025 13:02,2.6,4.2
100165,2509,8299,04-01-2025,January,2025,04-02-2026 09:57,Morning,Opened,Booked,Opened & Booked,Cancelled by Customer,Cab,3.32,Normal,116.2,29.05,86.96,01-04-2025 07:20,31-03-2025 13:02,4.33,4.272405272
100166,2385,7670,25-05-2025,January,2025,04-02-2026 23:25,Night,Opened,Booked,Opened & Booked,Cancelled by Customer,Bike,2.79,Normal,52.31,13.08,39.23,01-04-2025 07:20,31-03-2025 13:02,0.73,4.272405272
100167,2386,5306,12-05-2025,January,2025,04-02-2026 06:31,Morning,Opened,Booked,Opened & Booked,Cancelled by Captain,Auto,9.11,Normal,200.42,50.1,150.32,01-04-2025 07:20,31-03-2025 13:02,8.6,4.272405272
100168,2112,5456,20-06-2025,January,2025,04-02-2026 16:16,Afternoon,Opened,Booked,Opened & Booked,Cancelled by Captain,Auto,6.46,Rainy,177.65,44.41,133.24,01-04-2025 07:20,31-03-2025 13:02,7.85,4.272405272
100169,2080,7207,04-01-2025,January,2025,04-02-2026 17:55,Evening,Not Opened,Not Booked,Not Opened,Rider Not Found,Bike,5.925,Normal,155.55,38.89,116.66,01-04-2025 07:20,31-03-2025 13:02,9.78,4.272405272
100170,2112,7010.238166,01-01-2025,January,2025,04-02-2026 10:02,Morning,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Bike,4.61,Normal,69.15,17.29,51.86,01-04-2025 07:20,31-03-2025 13:02,5.05,4.272405272
100171,2001,7010.238166,12-03-2025,March,2025,04-02-2026 21:52,Evening,Opened,Booked,Opened & Booked,Confirmed,Bike,9.61,Normal,211.42,52.86,158.56,01-04-2025 07:20,31-03-2025 13:02,0.53,4.2
100172,2219,5224,27-06-2025,June,2025,04-02-2026 05:36,Morning,Opened,Booked,Opened & Booked,Confirmed,Auto,3.33,Normal,73.26,18.32,54.94,01-04-2025 07:20,31-03-2025 13:02,5.92,4.7
100173,2565,7010.238166,04-02-2025,February,2025,04-02-2026 13:29,Morning,Opened,Booked,Opened & Booked,Confirmed,Auto,1.71,Normal,115.79,9.4,28.22,01-04-2025 07:20,31-03-2025 13:02,4.7,4.2
100174,2224,7776,08-01-2025,January,2025,04-02-2026 20:27,Evening,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Bike,8.02,Normal,120.3,30.08,90.22,01-04-2025 07:20,31-03-2025 13:02,9.38,4.272405272
100175,2297.121179,8575,01-06-2025,January,2025,04-02-2026 21:01,Evening,Opened,Booked,Opened & Booked,Cancelled by Customer,Bike,7.72,Normal,169.84,42.46,127.38,01-04-2025 07:20,31-03-2025 13:02,1.4,4.272405272
100176,2402,6479,05-02-2025,February,2025,04-02-2026 23:25,Night,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Bike,8.02,Normal,120.3,30.08,90.22,01-04-2025 07:20,31-03-2025 13:02,7.95,4.272405272
100177,2129,8116,27-06-2025,June,2025,04-02-2026 12:31,Afternoon,Not Opened,Not Booked,Not Opened,Confirmed,Auto,5.38,Normal,118.36,29.59,86.96,01-04-2025 07:20,31-03-2025 13:02,5.43,4.272405272
100178,2297.121179,8285,03-05-2025,May,2025,04-02-2026 19:19,Evening,Opened,Booked,Opened & Booked,Confirmed,Bike,10.4,Normal,156,39,86.96,01-04-2025 07:20,31-03-2025 13:02,5.27,3.6
100179,2415,7010.238166,12-02-2025,February,2025,04-02-2026 23:50,Night,Opened,Booked,Opened & Booked,Confirmed,Auto,5.925,Normal,189.2,47.3,141.9,01-04-2025 07:20,31-03-2025 13:02,8.3,3.6
100180,2246,7010.238166,27-01-2025,January,2025,04-02-2026 23:05,Night,Opened,Booked,Opened & Booked,Confirmed,Bike,5.925,Normal,127.05,31.76,86.96,01-04-2025 07:20,31-03-2025 13:02,5.27,4.2
100181,2438,7010.238166,01-02-2025,February,2025,04-02-2026 23:24,Night,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Cab,6.36,Normal,222.6,55.65,166.95,01-04-2025 07:20,31-03-2025 13:02,5.27,4.272405272
100182,2202,5194,19-03-2025,March,2025,04-02-2026 14:40,Afternoon,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Auto,1.96,Rainy,53.9,13.48,86.96,01-04-2025 07:20,31-03-2025 13:02,1.65,4.272405272
100183,2183,8996,01-05-2025,May,2025,04-02-2026 10:34,Morning,Opened,Booked,Opened & Booked,Confirmed,Auto,5.925,Normal,136.4,34.1,102.3,01-04-2025 07:20,31-03-2025 13:02,8.5,3.6
100184,2122,5488,26-05-2025,May,2025,04-02-2026 04:13,Morning,Opened,Booked,Opened & Booked,Confirmed,Bike,7.08,Rainy,132.75,33.19,99.56,01-04-2025 07:20,31-03-2025 13:02,9.32,4.5
100185,2400,7204,05-06-2025,June,2025,04-02-2026 18:57,Evening,Opened,Booked,Opened & Booked,Confirmed,Auto,12.1,Normal,266.2,66.55,199.65,01-04-2025 07:20,31-03-2025 13:02,8.65,3.7
100186,2293,7657,06-06-2025,June,2025,04-02-2026 00:19,Morning,Opened,Booked,Opened & Booked,Cancelled by Customer,Bike,6.8,Rainy,127.5,31.88,95.62,01-04-2025 07:20,31-03-2025 13:02,8.87,4.272405272
100187,2279,6249,16-01-2025,January,2025,04-02-2026 08:47,Morning,Not Opened,Not Booked,Not Opened,Rider Not Found,Bike,2.86,Normal,42.9,10.72,32.18,01-04-2025 07:20,31-03-2025 13:02,2.43,4.272405272
100188,2197,7459,09-04-2025,April,2025,04-02-2026 19:28,Evening,Opened,Not Booked,Opened & Not Booked,Confirmed,Auto,7.4,Normal,162.8,40.7,122.1,01-04-2025 07:20,31-03-2025 13:02,4.77,4.272405272
100189,2510,8276,16-02-2025,February,2025,04-02-2026 20:31,Evening,Not Opened,Not Booked,Opened & Booked,Rider Not Found,Auto,9.77,Normal,214.94,53.74,161.2,01-04-2025 07:20,31-03-2025 13:02,5.27,4.272405272
100190,2143,6102,31-01-2025,January,2025,04-02-2026 06:15,Morning,Opened,Booked,Opened & Booked,Rider Not Found,Bike,11.13,Rainy,208.69,52.17,156.52,01-04-2025 07:20,31-03-2025 13:02,2.4,4.272405272
100191,2297.121179,6147,04-01-2025,January,2025,04-02-2026 02:45,Night,Opened,Booked,Opened & Booked,Confirmed,Bike,5.68,Normal,85.2,21.3,63.9,01-04-2025 07:20,31-03-2025 13:02,8.72,4.2
100192,2123,7518,14-06-2025,June,2025,04-02-2026 20:04,Evening,Opened,Booked,Opened & Booked,Cancelled by Customer,Bike,5.925,Normal,118.8,29.7,89.1,01-04-2025 07:20,31-03-2025 13:02,5.27,4.272405272
100193,2297.121179,6241,17-01-2025,January,2025,04-02-2026 14:20,Afternoon,Opened,Booked,Opened & Booked,Confirmed,Auto,5.925,Normal,38.94,9.74,29.2,01-04-2025 07:20,31-03-2025 13:02,8.77,4.3
100194,2325,5515,08-02-2025,February,2025,04-02-2026 11:56,Morning,Opened,Booked,Opened & Booked,Confirmed,Bike,4.19,Normal,62.85,28.99,47.14,01-04-2025 07:20,31-03-2025 13:02,1.82,4.9
100195,2463,6625,16-04-2025,February,2025,04-02-2026 10:11,Morning,Opened,Not Booked,Opened & Booked,Rider Not Found,Cab,7.3,Normal,115.79,63.88,191.62,01-04-2025 07:20,31-03-2025 13:02,8.57,4.272405272
100196,2348,6127,23-06-2025,June,2025,04-02-2026 22:35,Morning,Not Opened,Not Booked,Not Opened,Rider Not Found,Cab,1.43,Normal,50.05,28.99,37.54,01-04-2025 07:20,31-03-2025 13:02,0.85,4.272405272
100197,2402,5392,25-06-2025,June,2025,04-02-2026 11:56,Morning,Opened,Booked,Opened & Booked,Confirmed,Bike,12.14,Normal,182.1,45.52,136.58,01-04-2025 07:20,31-03-2025 13:02,5.88,4.4
100198,2345,5630,08-02-2025,February,2025,04-02-2026 15:12,Afternoon,Opened,Booked,Opened & Booked,Confirmed,Bike,4.93,Rainy,92.44,23.11,69.33,01-04-2025 07:20,31-03-2025 13:02,5.27,4.2
100199,2510,8716,12-05-2025,May,2025,04-02-2026 01:18,Morning,Opened,Booked,Opened & Booked,Confirmed,Bike,6.36,Rainy,174.9,43.72,131.18,01-04-2025 07:20,31-03-2025 13:02,4.83,4.272405272
100200,2146,6847,30-01-2025,January,2025,04-02-2026 09:44,Morning,Opened,Booked,Opened & Booked,Cancelled by Customer,Cab,7.03,Normal,246.05,61.51,184.54,01-04-2025 07:20,31-03-2025 13:02,5.27,4.272405272
100201,2147,7655,16-04-2025,June,2025,04-02-2026 11:27,Morning,Opened,Booked,Opened & Booked,Confirmed,Auto,9.39,Normal,206.58,51.64,154.94,01-04-2025 07:20,31-03-2025 13:02,5.22,4.272405272
100202,2488,5979,22-01-2025,January,2025,04-02-2026 06:35,Morning,Opened,Booked,Opened & Booked,Cancelled by Captain,Bike,5.925,Normal,102,25.5,76.5,01-04-2025 07:20,31-03-2025 13:02,1.27,4.272405272
100203,2550,5433,07-03-2025,January,2025,04-02-2026 11:56,Evening,Opened,Booked,Opened & Booked,Confirmed,Bike,2.8,Normal,42,28.99,31.5,01-04-2025 07:20,31-03-2025 13:02,3.62,5
100204,2337,8402,18-04-2025,April,2025,04-02-2026 06:41,Morning,Opened,Booked,Opened & Booked,Confirmed,Bike,7.27,Normal,109.05,27.26,81.79,01-04-2025 07:20,31-03-2025 13:02,0.8,4.1
100205,2472,8214,12-01-2025,January,2025,04-02-2026 16:14,Morning,Not Opened,Not Booked,Not Opened,Rider Not Found,Auto,9.38,Normal,115.79,51.59,154.77,01-04-2025 07:20,31-03-2025 13:02,5.27,4.272405272
100206,2150,8871,05-02-2025,February,2025,04-02-2026 03:43,Night,Opened,Not Booked,Opened & Not Booked,Confirmed,Bike,3.32,Rainy,62.25,15.56,46.69,01-04-2025 07:20,31-03-2025 13:02,1.1,4.272405272
100207,2414,7587,18-01-2025,January,2025,04-02-2026 08:37,Morning,Not Opened,Not Booked,Not Opened,Confirmed,Bike,8.4,Rainy,157.5,39.38,118.12,01-04-2025 07:20,31-03-2025 13:02,1.68,4.272405272
100208,2297,5277,31-03-2025,March,2025,04-02-2026 10:33,Morning,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Bike,6.76,Normal,101.4,25.35,76.05,01-04-2025 07:20,31-03-2025 13:02,6.83,4.272405272
100209,2262,5232,30-06-2025,January,2025,04-02-2026 03:55,Night,Opened,Booked,Opened & Booked,Confirmed,Bike,6.29,Normal,115.79,23.59,70.76,01-04-2025 07:20,31-03-2025 13:02,4.92,4.9
100210,2143,6552,01-01-2025,January,2025,04-02-2026 01:55,Morning,Not Opened,Not Booked,Opened & Booked,Rider Not Found,Bike,4.08,Rainy,76.5,19.12,57.38,01-04-2025 07:20,31-03-2025 13:02,1.6,4.272405272
100211,2345,6594,07-05-2025,May,2025,04-02-2026 19:46,Evening,Opened,Booked,Opened & Booked,Confirmed,Bike,5.33,Rainy,99.94,24.98,74.96,01-04-2025 07:20,31-03-2025 13:02,1.55,4
100212,2571,6113,31-03-2025,March,2025,04-02-2026 11:56,Night,Not Opened,Booked,Not Opened,Rider Not Found,Cab,7.32,Normal,256.2,64.05,192.15,01-04-2025 07:20,31-03-2025 13:02,0.98,4.272405272
100213,2001,8563,28-03-2025,March,2025,04-02-2026 03:49,Night,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Bike,4.73,Normal,115.79,17.74,53.21,01-04-2025 07:20,31-03-2025 13:02,5.27,4.272405272
100214,2303,8270,31-03-2025,March,2025,04-02-2026 03:01,Night,Opened,Booked,Opened & Booked,Confirmed,Auto,3.06,Normal,67.32,16.83,50.49,01-04-2025 07:20,31-03-2025 13:02,0.75,5
100215,2253,7409,14-05-2025,May,2025,04-02-2026 21:12,Morning,Opened,Booked,Opened & Booked,Confirmed,Bike,5.925,Normal,44.1,11.02,33.08,01-04-2025 07:20,31-03-2025 13:02,5.12,5
100216,2452,8512,11-03-2025,March,2025,04-02-2026 22:21,Night,Opened,Booked,Opened & Booked,Confirmed,Bike,6.84,Normal,102.6,25.65,76.95,01-04-2025 07:20,31-03-2025 13:02,5.1,4.272405272
100217,2036,5025,13-02-2025,February,2025,04-02-2026 03:29,Night,Opened,Booked,Opened & Booked,Cancelled by Customer,Bike,7.47,Rainy,115.79,35.02,105.04,01-04-2025 07:20,31-03-2025 13:02,4.17,4.272405272
100218,2159,8096,01-06-2025,January,2025,04-02-2026 23:35,Night,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Bike,5.8,Normal,87,21.75,65.25,01-04-2025 07:20,31-03-2025 13:02,3.7,4.272405272
100219,2008,6417,27-03-2025,March,2025,04-02-2026 01:35,Night,Opened,Booked,Opened & Booked,Cancelled by Captain,Bike,11.45,Normal,171.75,42.94,128.81,01-04-2025 07:20,31-03-2025 13:02,0.88,4.272405272
100220,2297.121179,7554,19-01-2025,January,2025,04-02-2026 14:53,Afternoon,Not Opened,Booked,Not Opened,Rider Not Found,Cab,0.9,Normal,31.5,28.99,23.62,01-04-2025 07:20,31-03-2025 13:02,2.83,4.272405272
100221,2098,8372,11-04-2025,January,2025,04-02-2026 12:35,Afternoon,Opened,Booked,Opened & Booked,Confirmed,Bike,7.14,Normal,107.1,26.78,86.96,01-04-2025 07:20,31-03-2025 13:02,5.27,4.2
100222,2207,8410,16-04-2025,May,2025,04-02-2026 11:56,Evening,Opened,Booked,Opened & Booked,Confirmed,Bike,0.48,Rainy,9,28.99,6.75,01-04-2025 07:20,31-03-2025 13:02,5.27,4.4
100223,2130,7314,05-04-2025,April,2025,04-02-2026 06:54,Morning,Opened,Booked,Opened & Booked,Confirmed,Auto,5.925,Normal,125.18,31.3,93.88,01-04-2025 07:20,31-03-2025 13:02,5.08,3.5
100224,2403,5460,11-04-2025,April,2025,04-02-2026 06:33,Morning,Opened,Booked,Opened & Booked,Rider Not Found,Bike,6.75,Rainy,126.56,31.64,94.92,01-04-2025 07:20,31-03-2025 13:02,4.53,4.272405272
100225,2297.121179,8764,30-01-2025,January,2025,04-02-2026 11:56,Morning,Not Opened,Not Booked,Not Opened,Rider Not Found,Auto,5.47,Normal,120.34,30.08,90.26,01-04-2025 07:20,31-03-2025 13:02,7.7,4.272405272
100226,2297.121179,7503,19-06-2025,June,2025,04-02-2026 14:03,Afternoon,Opened,Booked,Opened & Booked,Confirmed,Bike,5.925,Normal,2.1,0.52,1.58,01-04-2025 07:20,31-03-2025 13:02,0.63,4.5
100227,2119,7010.238166,02-02-2025,February,2025,04-02-2026 10:03,Morning,Opened,Booked,Opened & Booked,Cancelled by Customer,Bike,5.925,Normal,85.65,21.41,64.24,01-04-2025 07:20,31-03-2025 13:02,5.27,4.272405272
100228,2586,6091,12-01-2025,January,2025,04-02-2026 09:41,Morning,Opened,Booked,Opened & Booked,Cancelled by Captain,Bike,5.925,Normal,132.22,33.06,99.16,01-04-2025 07:20,31-03-2025 13:02,1.02,4.272405272
100229,2419,7010.238166,28-04-2025,April,2025,04-02-2026 02:12,Night,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Cab,8.69,Normal,304.15,76.04,228.11,01-04-2025 07:20,31-03-2025 13:02,8.47,4.272405272
100230,2421,7910,16-04-2025,April,2025,04-02-2026 13:10,Afternoon,Not Opened,Not Booked,Not Opened,Rider Not Found,Bike,1.72,Rainy,32.25,28.99,24.19,01-04-2025 07:20,31-03-2025 13:02,2.62,4.272405272
100231,2103,8483,04-06-2025,June,2025,04-02-2026 10:48,Morning,Opened,Booked,Opened & Booked,Confirmed,Bike,10.32,Normal,115.79,38.7,116.1,01-04-2025 07:20,31-03-2025 13:02,0.77,3.6
100232,2253,6994,16-04-2025,June,2025,04-02-2026 22:17,Night,Not Opened,Not Booked,Not Opened,Rider Not Found,Bike,1.55,Normal,23.25,5.81,17.44,01-04-2025 07:20,31-03-2025 13:02,9.7,4.272405272
